,datetime,link,lanes,limit,length,bump,camera,CONV,KINDER,TRAVEL,SCHOOL,BROKER,label
406,2020-01-13 7:55,1210021805,3,1,544.1995,0,0,0,1,1,0,1,1
409,2020-01-13 8:30,1100003002,0,3,314.0692,0,0,1,0,0,0,0,1
410,2020-01-13 9:30,1050009802,1,2,529.8486,0,0,1,1,1,1,1,1
412,2020-01-13 9:45,1110006201,1,1,223.7679,0,0,0,0,0,0,0,1
413,2020-01-13 9:55,1110020900,2,0,298.5733,0,0,0,0,0,0,1,1
413,2020-01-13 9:55,1110020900,2,0,298.5733,0,0,0,0,0,0,1,1
416,2020-01-13 10:20,1030017503,1,1,401.4694,0,1,1,1,1,0,1,1
418,2020-01-13 10:40,1200000802,1,1,585.7395,1,0,1,1,0,0,1,1
422,2020-01-13 10:55,1070010801,2,0,401.9795,1,0,0,0,0,0,0,1
423,2020-01-13 11:00,1030011501,0,5,520.0173,0,0,0,0,1,0,0,1
423,2020-01-13 11:00,1030011501,0,5,520.0173,0,0,0,0,1,0,0,1
425,2020-01-13 11:05,1240055003,3,3,2000.3532,1,0,0,0,0,0,1,1
426,2020-01-13 11:25,1210005101,3,3,674.9585,0,0,1,1,1,0,1,1
427,2020-01-13 11:45,1210008200,0,1,458.9042,0,0,1,0,1,0,1,1
428,2020-01-13 11:55,1010005201,1,1,79.7906,0,0,0,0,1,0,1,1
429,2020-01-13 12:00,1010026800,1,1,184.7438,0,0,1,0,1,0,1,1
430,2020-01-13 12:10,1040023900,2,2,526.8813,0,0,1,1,0,1,1,1
431,2020-01-13 12:25,1210064400,2,0,657.8395,0,0,1,1,1,0,1,1
432,2020-01-13 12:40,1220030505,1,1,201.5597,0,0,1,0,1,0,1,1
434,2020-01-13 12:55,1230025104,3,1,234.1265,0,0,0,0,1,0,1,1
436,2020-01-13 13:00,1130030900,2,0,496.3689,0,0,1,1,1,0,1,1
437,2020-01-13 13:05,1010019402,0,1,42.0207,0,0,0,0,0,0,0,1
437,2020-01-13 13:05,1010019402,0,1,42.0207,0,0,0,0,0,0,0,1
439,2020-01-13 13:15,1220026803,3,1,203.5628,0,0,1,0,1,0,1,1
439,2020-01-13 13:15,1220026803,3,1,203.5628,0,0,1,0,1,0,1,1
441,2020-01-13 13:20,1220107500,2,2,838.2458,1,0,0,0,0,0,0,1
442,2020-01-13 13:30,1010031600,0,0,59.4302,0,0,1,0,1,0,0,1
443,2020-01-13 13:35,1140075800,3,1,76.5178,0,0,0,0,0,0,0,1
444,2020-01-13 13:45,1160078600,2,8,213.605,1,0,1,1,1,0,1,1
445,2020-01-13 14:00,1140067200,3,1,166.2475,0,0,0,0,0,0,0,1
445,2020-01-13 14:00,1140067200,3,1,166.2475,0,0,0,0,0,0,0,1
447,2020-01-13 14:15,1000015101,0,2,406.4628,1,0,1,0,0,0,0,1
448,2020-01-13 14:30,1220030603,3,1,173.8269,0,0,0,0,1,0,1,1
449,2020-01-13 14:35,1040000701,4,3,173.6118,0,0,0,0,0,0,0,1
450,2020-01-13 14:45,1210015403,3,5,84.8928,0,0,0,0,0,0,1,1
451,2020-01-13 15:15,1040012200,1,1,360.8257,1,0,1,1,1,0,1,1
452,2020-01-13 15:35,1090011002,3,1,124.4327,0,0,0,0,0,0,0,1
453,2020-01-13 16:05,1010001604,3,1,84.2065,0,0,0,0,0,0,0,1
454,2020-01-13 16:25,1010017303,3,1,134.4101,0,0,1,0,1,0,1,1
455,2020-01-13 16:30,1120004901,3,1,448.7762,1,0,1,0,1,0,1,1
455,2020-01-13 16:30,1120004901,3,1,448.7762,1,0,1,0,1,0,1,1
458,2020-01-13 16:45,1070016203,0,1,331.6792,0,0,1,1,0,0,1,1
460,2020-01-13 17:40,1020013304,4,1,316.6029,1,0,0,0,1,0,1,1
461,2020-01-13 18:20,1160002710,3,1,337.8545,0,0,1,1,1,0,1,1
462,2020-01-13 18:25,1030002302,3,1,45.9761,0,0,0,0,0,0,0,1
463,2020-01-13 19:25,1020010002,2,0,84.4424,0,0,1,0,0,0,1,1
464,2020-01-14 0:25,1240013001,0,1,472.0109,1,0,1,1,1,0,1,1
465,2020-01-14 7:30,1020012501,2,2,487.3678,0,0,1,1,1,0,1,1
466,2020-01-14 7:35,1020024802,2,0,292.372,0,0,0,0,1,0,0,1
467,2020-01-14 9:20,1000002201,1,1,610.9803,1,1,1,0,1,0,1,1
468,2020-01-14 9:40,1070052900,2,8,647.145,1,0,1,0,1,0,0,1
470,2020-01-14 9:50,1030001800,1,3,2553.0192,0,0,0,0,1,0,1,1
471,2020-01-14 10:15,1230041300,2,2,326.4815,0,0,0,0,0,0,0,1
472,2020-01-14 10:25,1010011704,1,1,47.6971,0,0,0,0,1,0,1,1
473,2020-01-14 10:35,1140008100,2,0,423.9421,0,0,1,1,1,1,1,1
473,2020-01-14 10:35,1140008100,2,0,423.9421,0,0,1,1,1,1,1,1
475,2020-01-14 10:55,1230004401,3,3,603.47,1,0,1,0,1,0,0,1
476,2020-01-14 11:05,1230003900,3,3,631.992,0,0,0,0,0,0,0,1
477,2020-01-14 11:10,1070003402,0,1,467.5066,0,0,1,1,1,0,1,1
478,2020-01-14 11:25,1130002003,3,3,303.961,0,0,0,0,1,0,0,1
479,2020-01-14 11:40,1130003402,0,3,217.0352,0,0,0,0,1,0,0,1
480,2020-01-14 12:30,1000012702,1,1,312.4732,1,0,1,0,1,0,1,1
481,2020-01-14 12:35,1010043000,2,2,183.8985,0,1,1,1,1,0,1,1
482,2020-01-14 12:40,1210025103,1,1,229.7396,0,1,1,0,1,0,1,1
483,2020-01-14 12:45,1180107000,1,1,124.2741,0,0,1,0,0,0,1,1
484,2020-01-14 12:55,1170003203,1,1,216.8406,0,0,0,0,0,0,0,1
485,2020-01-14 13:10,1210026203,3,1,150.4344,0,0,0,0,1,0,1,1
487,2020-01-14 14:10,1130017400,2,1,278.9765,1,0,1,1,1,0,1,1
488,2020-01-14 14:20,1180100300,2,2,282.7647,0,0,1,1,0,0,0,1
489,2020-01-14 14:25,1010005502,1,1,233.8989,1,0,1,0,1,0,1,1
490,2020-01-14 14:40,1010015002,1,1,198.4704,0,0,1,0,1,0,1,1
491,2020-01-14 14:45,1110028600,0,1,207.7487,1,0,0,0,1,0,0,1
491,2020-01-14 14:45,1110028600,0,1,207.7487,1,0,0,0,1,0,0,1
493,2020-01-14 14:50,1220342800,3,3,322.1016,0,0,1,0,1,0,0,1
497,2020-01-14 15:45,1050001600,1,5,470.0245,0,0,1,1,1,0,1,1
498,2020-01-14 15:55,1130006501,1,3,881.4027,0,0,1,1,0,1,1,1
499,2020-01-14 16:15,1020000201,3,3,892.0138,1,0,1,0,1,1,1,1
500,2020-01-14 16:30,1210022303,3,1,161.1626,0,0,0,0,1,0,1,1
502,2020-01-14 16:45,1210013201,3,1,77.8956,0,0,0,0,0,0,0,1
503,2020-01-14 17:55,1120002201,1,4,254.231,0,0,0,0,1,0,0,1
504,2020-01-14 18:00,1130002302,3,3,499.3242,0,0,0,0,0,0,0,1
504,2020-01-14 18:00,1130002302,3,3,499.3242,0,0,0,0,0,0,0,1
507,2020-01-14 19:05,1210005102,3,1,505.8112,0,0,0,0,1,0,0,1
509,2020-01-14 20:50,1220035802,1,1,382.1136,1,1,1,0,1,0,1,1
511,2020-01-15 0:15,1010012701,1,1,200.941,0,0,0,0,1,0,0,1
512,2020-01-15 7:45,1230085500,2,2,208.6282,0,0,0,0,0,0,0,1
513,2020-01-15 8:35,1000003900,0,1,213.76,0,0,1,0,1,0,1,1
514,2020-01-15 8:40,1110000202,1,1,235.5298,0,0,0,1,0,0,0,1
515,2020-01-15 8:45,1210025102,3,1,149.8099,0,0,0,0,0,0,0,1
518,2020-01-15 9:45,1070010302,3,1,743.0922,1,0,1,1,1,1,1,1
519,2020-01-15 9:50,1070007602,3,1,137.6348,0,0,0,0,0,0,0,1
520,2020-01-15 10:05,1100004202,2,5,258.7658629,0,0,0,0,0,0,0,1
522,2020-01-15 10:30,1100004202,2,5,258.7658629,0,0,0,0,0,0,0,1
523,2020-01-15 10:40,1210010903,0,1,288.4191,0,0,1,0,1,0,1,1
524,2020-01-15 11:20,1030008301,2,1,254.7547,0,0,1,1,1,0,0,1
525,2020-01-15 11:30,1220056600,2,0,215.5322,0,0,0,0,0,0,0,1
527,2020-01-15 12:25,1220033003,3,1,65.0344,0,0,1,0,1,0,0,1
528,2020-01-15 13:20,1040002201,1,3,619.7155,0,0,1,0,1,0,1,1
529,2020-01-15 13:30,1060066700,0,4,2350.5361,0,1,1,1,1,1,1,1
531,2020-01-15 13:40,1020011302,0,1,1110.5426,1,1,1,0,0,0,0,1
533,2020-01-15 13:50,1180001601,3,1,293.9706,0,0,0,0,0,0,0,1
533,2020-01-15 13:50,1180001601,3,1,293.9706,0,0,0,0,0,0,0,1
535,2020-01-15 14:00,1030016303,1,1,525.7625,0,0,1,0,1,0,1,1
536,2020-01-15 14:10,1130031600,2,2,305.6734,0,0,0,0,0,0,0,1
538,2020-01-15 14:25,1130000405,3,4,375.7245,0,0,1,1,1,0,1,1
540,2020-01-15 14:40,1230035402,1,1,505.4932,0,0,0,1,1,0,1,1
541,2020-01-15 15:20,1120013503,0,1,85.9541,0,0,0,0,0,0,0,1
542,2020-01-15 15:50,1190003102,1,1,220.713,0,0,1,0,0,0,1,1
542,2020-01-15 15:50,1190003102,1,1,220.713,0,0,1,0,0,0,1,1
544,2020-01-15 15:55,1160013601,0,0,364.9056,1,1,1,1,1,1,1,1
544,2020-01-15 15:55,1160013601,0,0,364.9056,1,1,1,1,1,1,1,1
546,2020-01-15 16:10,1130002401,3,3,238.112,0,0,0,1,0,0,0,1
549,2020-01-15 16:30,1220005401,4,3,1515.2178,1,0,1,0,1,1,1,1
552,2020-01-15 16:50,1220005401,4,3,1515.2178,1,0,1,0,1,1,1,1
554,2020-01-15 18:05,1150002402,3,3,1110.1333,0,0,1,1,1,1,1,1
554,2020-01-15 18:05,1150002402,3,3,1110.1333,0,0,1,1,1,1,1,1
556,2020-01-15 18:10,1180008900,0,1,89.7879,0,0,0,0,0,0,0,1
558,2020-01-15 18:35,1060048800,2,0,306.5343,0,0,0,0,0,0,0,1
559,2020-01-15 19:10,1060046600,2,0,301.6197,0,0,0,0,0,0,0,1
561,2020-01-15 20:00,1000017801,0,1,322.3179,0,0,1,0,1,0,1,1
562,2020-01-15 20:25,1140068100,3,5,433.895,0,0,0,0,0,0,0,1
563,2020-01-16 6:50,1230012702,0,1,96.5006,0,0,0,0,1,0,1,1
564,2020-01-16 7:05,1060004703,1,1,86.1422,0,0,0,0,0,0,0,1
565,2020-01-16 7:35,1150002401,3,3,543.0834,0,0,1,1,0,0,1,1
566,2020-01-16 7:40,1150070802,2,2,210.2908,0,0,0,0,0,0,0,1
566,2020-01-16 7:40,1150070802,2,2,210.2908,0,0,0,0,0,0,0,1
568,2020-01-16 8:25,1020000303,3,3,187.2538,0,0,0,0,0,0,0,1
569,2020-01-16 8:35,1120004101,1,1,315.5501,1,0,1,0,1,0,1,1
570,2020-01-16 8:40,1020002302,2,0,118.9166,0,0,0,0,0,0,0,1
571,2020-01-16 9:20,1210013302,3,1,458.4132,0,0,1,0,0,0,1,1
572,2020-01-16 9:30,1230009903,1,1,132.6633,0,1,1,0,1,0,1,1
573,2020-01-16 9:55,1070000100,0,4,1480.1184,1,0,1,1,1,1,1,1
573,2020-01-16 9:55,1070000100,0,4,1480.1184,1,0,1,1,1,1,1,1
576,2020-01-16 10:30,1180089100,0,3,340.3259,0,0,0,0,0,0,0,1
577,2020-01-16 11:05,1010025300,0,1,155.4959,1,0,0,0,1,0,0,1
577,2020-01-16 11:05,1010025300,0,1,155.4959,1,0,0,0,1,0,0,1
579,2020-01-16 11:40,1150003100,3,3,1182.2838,1,0,1,1,1,1,1,1
580,2020-01-16 11:50,1040000201,3,3,1827.6531,1,0,1,1,1,1,1,1
581,2020-01-16 12:25,1130060500,1,1,487.2919,0,0,1,1,0,0,1,1
582,2020-01-16 12:50,1180067800,0,1,456.5974,0,0,0,1,1,0,1,1
584,2020-01-16 12:55,2270008500,3,1,871.7407,0,0,0,0,0,0,0,1
585,2020-01-16 13:10,1180119600,0,1,900.3006,0,0,1,1,1,1,1,1
587,2020-01-16 13:50,1240055003,3,3,2000.3532,1,0,0,0,0,0,1,1
587,2020-01-16 13:50,1240055003,3,3,2000.3532,1,0,0,0,0,0,1,1
591,2020-01-16 14:10,1210018402,3,1,193.6406,0,1,1,0,1,0,1,1
592,2020-01-16 14:50,1110027200,2,1,148.9156,1,0,0,0,0,0,0,1
593,2020-01-16 14:55,1210015701,0,1,225.5449,0,0,1,0,1,0,1,1
594,2020-01-16 15:30,1200004701,3,1,572.5599,0,0,1,0,1,0,1,1
594,2020-01-16 15:30,1200004701,3,1,572.5599,0,0,1,0,1,0,1,1
596,2020-01-16 16:10,1200001900,3,1,237.9583,0,0,1,0,1,0,1,1
597,2020-01-16 16:25,1160051800,0,1,201.9434,0,0,0,1,0,1,0,1
598,2020-01-16 16:30,1010015702,1,1,174.1182,0,1,0,0,1,0,1,1
599,2020-01-16 16:40,1220058400,3,5,448.3822,0,0,0,0,1,0,1,1
600,2020-01-16 16:45,1230022502,3,1,160.3655,0,0,0,0,1,0,1,1
601,2020-01-16 16:50,1220058400,3,5,448.3822,0,0,0,0,1,0,1,1
602,2020-01-16 17:15,1220016101,1,5,52.4385,0,0,0,0,0,0,0,1
603,2020-01-16 17:30,1210002900,4,3,1991.5605,0,0,1,1,1,1,1,1
605,2020-01-16 18:35,1140075400,2,5,169.8265,0,0,0,0,0,0,0,1
606,2020-01-16 18:55,1210002002,4,10,116.462,0,0,0,0,0,0,0,1
608,2020-01-16 19:40,1020001004,3,3,734.4772,0,0,0,0,0,0,0,1
609,2020-01-16 19:45,1000008403,4,1,219.6046018,0,0,1,0,0,0,0,1
610,2020-01-16 19:55,1210005301,4,3,1123.4752,0,1,1,1,1,0,1,1
611,2020-01-16 20:25,1030002001,3,3,604.6409,0,0,1,0,1,0,0,1
614,2020-01-16 20:50,1130004201,1,1,104.274,0,0,0,0,0,0,0,1
615,2020-01-16 20:55,1180035702,3,1,322.6138,0,0,0,0,0,0,0,1
616,2020-01-16 21:00,1220047800,1,4,451.6971,1,0,0,0,0,0,0,1
617,2020-01-16 21:05,1180000901,3,1,263.0766,0,0,1,0,1,0,1,1
618,2020-01-16 21:15,1220027401,3,1,189.38,0,0,1,0,1,0,1,1
619,2020-01-17 1:00,1010017301,3,1,72.2043,1,0,0,0,0,0,0,1
620,2020-01-17 7:25,1190033900,0,0,214.2173,0,1,0,0,0,0,1,1
621,2020-01-17 7:30,1240042301,3,3,439.1536,1,0,0,0,0,0,0,1
623,2020-01-17 8:55,1210021804,3,5,406.4918,0,1,1,0,1,0,1,1
625,2020-01-17 9:45,1040000201,3,3,1827.6531,1,0,1,1,1,1,1,1
625,2020-01-17 9:45,1040000201,3,3,1827.6531,1,0,1,1,1,1,1,1
628,2020-01-17 10:25,1200034000,2,1,220.2175,1,0,0,0,0,0,0,1
630,2020-01-17 11:15,1130013501,3,1,198.209,0,0,1,0,0,0,0,1
631,2020-01-17 11:25,1220000600,3,4,613.0971,0,0,0,0,0,0,0,1
631,2020-01-17 11:25,1220000600,3,4,613.0971,0,0,0,0,0,0,0,1
633,2020-01-17 12:10,1070026400,0,5,167.0776,0,0,1,0,0,0,0,1
635,2020-01-17 12:40,1030011501,0,5,520.0173,0,0,0,0,1,0,0,1
636,2020-01-17 12:45,1110013101,1,1,124.8319,0,0,0,0,1,0,1,1
637,2020-01-17 13:30,1030051100,2,5,43.7897,0,0,0,0,1,0,0,1
638,2020-01-17 13:35,1010001400,1,1,459.0724,1,0,1,0,1,0,1,1
639,2020-01-17 13:40,1070021601,0,1,194.0939,0,0,1,1,1,0,1,1
640,2020-01-17 13:50,1210005101,3,3,674.9585,0,0,1,1,1,0,1,1
641,2020-01-17 13:55,1110008001,0,1,826.316,1,1,1,1,1,1,1,1
643,2020-01-17 14:40,1040026800,0,1,570.5769,0,0,1,0,1,0,1,1
643,2020-01-17 14:40,1040026800,0,1,570.5769,0,0,1,0,1,0,1,1
645,2020-01-17 15:20,1120013902,0,2,1081.9235,1,1,0,0,1,1,0,1
646,2020-01-17 15:30,1120002801,0,0,211.2777,0,1,0,0,1,0,1,1
647,2020-01-17 15:35,1120013902,0,2,1081.9235,1,1,0,0,1,1,0,1
648,2020-01-17 16:00,1140015500,1,1,228.2697,0,0,0,0,0,0,0,1
649,2020-01-17 17:00,1220035700,0,1,466.1068,1,0,1,0,1,0,1,1
650,2020-01-17 17:10,1040020300,2,2,588.9422,1,0,0,0,0,0,0,1
651,2020-01-17 17:40,1070029800,2,0,766.8641,1,1,1,1,1,1,1,1
652,2020-01-17 17:45,1070029900,2,8,741.5451,1,0,1,1,1,1,1,1
653,2020-01-17 17:50,1030000302,4,3,244.9231,0,0,0,0,0,0,0,1
653,2020-01-17 17:50,1030000302,4,3,244.9231,0,0,0,0,0,0,0,1
655,2020-01-17 18:15,1070055900,1,4,596.5311,0,0,0,0,1,0,1,1
656,2020-01-17 19:00,1180037100,4,1,20.5646,0,0,0,0,0,0,0,1
656,2020-01-17 19:00,1180037100,4,1,20.5646,0,0,0,0,0,0,0,1
658,2020-01-17 19:05,1180075900,0,1,620.0189,0,0,1,0,1,0,1,1
659,2020-01-17 19:15,1010001302,1,1,351.2132,0,0,0,0,1,0,1,1
660,2020-01-17 19:40,1210060300,2,0,783.8639,0,0,0,0,1,0,0,1
660,2020-01-17 19:40,1210060300,2,0,783.8639,0,0,0,0,1,0,0,1
662,2020-01-17 20:05,1120001800,1,4,2088.8228,1,0,1,1,1,1,1,1
663,2020-01-17 20:10,1190000200,4,3,2980.6295,0,0,1,1,1,1,1,1
664,2020-01-17 20:35,1180010301,1,1,357.1423,0,1,0,1,0,0,1,1
665,2020-01-17 21:15,1220002902,1,3,678.9876,1,0,1,0,1,0,0,1
666,2020-01-18 3:35,1180115500,2,0,362.5478,1,0,1,0,1,0,1,1
667,2020-01-18 7:45,1220097200,2,2,637.6005,1,0,1,0,1,1,1,1
668,2020-01-18 10:40,1150073800,2,0,147.864,0,0,1,0,0,0,1,1
671,2020-01-18 10:50,1120004702,0,1,312.7067,0,0,1,0,1,0,1,1
673,2020-01-18 11:10,1070000400,1,4,2412.8263,1,1,1,1,1,1,1,1
673,2020-01-18 11:10,1070000400,1,4,2412.8263,1,1,1,1,1,1,1,1
675,2020-01-18 11:15,1070012303,1,1,585.9975,0,0,1,1,1,0,1,1
675,2020-01-18 11:15,1070012303,1,1,585.9975,0,0,1,1,1,0,1,1
675,2020-01-18 11:15,1070012303,1,1,585.9975,0,0,1,1,1,0,1,1
675,2020-01-18 11:15,1070012303,1,1,585.9975,0,0,1,1,1,0,1,1
679,2020-01-18 11:20,1070001200,2,2,484.9114,1,0,0,0,0,1,0,1
680,2020-01-18 11:30,1070014200,2,0,878.9671,1,0,1,1,1,0,1,1
681,2020-01-18 11:50,1210035800,2,1,348.6876,0,0,0,0,0,0,0,1
682,2020-01-18 11:55,1220002302,4,5,544.2735,0,0,1,0,1,0,1,1
683,2020-01-18 13:00,1170019400,2,2,990.8511,1,0,1,1,1,1,1,1
684,2020-01-18 13:05,1180004202,3,3,950.0169,0,0,1,1,1,1,1,1
685,2020-01-18 13:30,1160047700,0,2,62.598,0,0,0,0,0,0,0,1
686,2020-01-18 14:05,1030001300,0,2,988.8354,0,0,0,0,0,0,0,1
686,2020-01-18 14:05,1030001300,0,2,988.8354,0,0,0,0,0,0,0,1
688,2020-01-18 14:40,1120001700,1,4,1732.4619,1,1,1,1,1,1,1,1
689,2020-01-18 14:45,1110007900,0,1,829.3616,1,0,1,1,1,1,1,1
690,2020-01-18 14:50,1220034701,4,1,199.7516,0,0,0,0,1,0,0,1
691,2020-01-18 14:55,1210021904,3,5,543.7978,0,0,0,1,1,0,1,1
693,2020-01-18 15:35,1210017702,3,1,103.7615,0,0,0,0,0,0,0,1
694,2020-01-18 15:55,1020025900,2,0,1633.2812,0,0,1,1,1,0,1,1
695,2020-01-18 16:25,1130054900,2,0,380.5695,0,0,1,1,1,0,1,1
697,2020-01-18 17:10,1070007803,3,1,64.6698,0,0,1,0,1,0,1,1
698,2020-01-18 18:30,1020011803,2,0,456.422,1,0,1,1,1,1,1,1
698,2020-01-18 18:30,1020011803,2,0,456.422,1,0,1,1,1,1,1,1
700,2020-01-18 19:25,1030006301,3,1,328.9424,0,0,0,0,0,0,0,1
701,2020-01-18 19:50,1210003000,4,3,2040.353,0,1,1,1,1,1,1,1
702,2020-01-19 5:45,1110009301,2,0,130.693,0,1,0,0,0,0,0,1
703,2020-01-19 9:50,1190017201,2,0,235.6814,0,0,1,1,1,0,0,1
705,2020-01-19 10:30,1110001702,1,1,439.4135,1,0,1,0,1,0,1,1
706,2020-01-19 10:35,1160072300,0,0,73.4415,0,0,0,0,0,0,0,1
708,2020-01-19 10:40,1110039600,1,1,503.2154,0,1,1,0,1,0,1,1
709,2020-01-19 10:45,1100002502,0,2,189.5862,0,0,0,0,0,0,0,1
709,2020-01-19 10:45,1100002502,0,2,189.5862,0,0,0,0,0,0,0,1
711,2020-01-19 10:50,1210002300,2,5,287.4094,0,0,0,0,0,0,0,1
712,2020-01-19 10:55,1170002903,3,1,519.8659,1,0,0,0,1,0,1,1
713,2020-01-19 11:00,1130006902,4,7,1977.8914,0,0,1,0,1,0,0,1
713,2020-01-19 11:00,1130006902,4,7,1977.8914,0,0,1,0,1,0,0,1
715,2020-01-19 11:05,1070009201,2,2,865.3955,0,1,1,1,1,1,1,1
716,2020-01-19 11:25,1130063800,2,0,127.1653,0,0,0,0,0,0,0,1
717,2020-01-19 12:05,1190007402,0,1,828.7749,0,0,0,0,1,0,0,1
718,2020-01-19 12:20,1010008906,1,1,65.2359,0,0,0,0,0,0,0,1
720,2020-01-19 12:50,1040021000,0,2,667.4058,1,0,1,0,1,0,0,1
720,2020-01-19 12:50,1040021000,0,2,667.4058,1,0,1,0,1,0,0,1
722,2020-01-19 13:00,1040000201,3,3,1827.6531,1,0,1,1,1,1,1,1
723,2020-01-19 13:40,1210005403,3,3,626.6694,0,0,1,1,1,0,1,1
724,2020-01-19 14:10,1230006703,0,1,249.1511,1,0,1,0,0,0,0,1
725,2020-01-19 14:15,1220342600,2,3,359.6454,0,0,0,0,0,0,0,1
725,2020-01-19 14:15,1220342600,2,3,359.6454,0,0,0,0,0,0,0,1
728,2020-01-19 14:25,1210005403,3,3,626.6694,0,0,1,1,1,0,1,1
729,2020-01-19 14:40,1210005001,3,3,543.487,0,0,1,1,1,0,0,1
729,2020-01-19 14:40,1210005001,3,3,543.487,0,0,1,1,1,0,0,1
732,2020-01-19 15:20,1130017600,1,1,523.3164,0,0,1,1,1,0,1,1
733,2020-01-19 15:25,1160014101,1,2,273.6095,0,0,1,0,1,0,1,1
735,2020-01-19 16:00,1160040400,0,1,65.6289,0,0,0,0,0,0,0,1
736,2020-01-19 16:15,1120013804,1,5,239.6506,0,0,1,0,0,0,0,1
737,2020-01-19 16:20,1150012204,1,1,47.283,0,0,0,0,0,0,0,1
738,2020-01-19 19:20,1210006202,3,1,77.4446,0,0,0,0,0,0,0,1
741,2020-01-20 6:20,1030012001,2,2,2636.2965,0,0,1,0,1,1,1,1
742,2020-01-20 7:05,1110001802,1,1,526.4322,1,0,1,0,1,0,1,1
743,2020-01-20 7:10,1220005503,3,3,741.8415,0,0,1,0,1,0,1,1
744,2020-01-20 7:15,1040000701,4,3,173.6118,0,0,0,0,0,0,0,1
745,2020-01-20 7:25,1100177101,1,5,834.3947871,0,0,1,1,0,0,1,1
745,2020-01-20 7:25,1100177101,1,5,834.3947871,0,0,1,1,0,0,1,1
748,2020-01-20 7:30,1220005603,3,3,915.3462,0,0,0,0,1,1,0,1
749,2020-01-20 7:40,1230025306,1,1,169.2602,0,0,0,0,0,0,0,1
750,2020-01-20 8:05,1230086800,3,3,1292.4641,0,0,1,1,1,1,1,1
751,2020-01-20 8:10,1180002902,0,3,432.9601,0,0,0,0,0,0,0,1
752,2020-01-20 8:15,1200050100,1,3,3154.7363,0,0,1,0,1,0,0,1
753,2020-01-20 8:45,1220017001,3,4,571.1714,0,0,1,1,0,0,1,1
754,2020-01-20 8:50,1220002901,1,3,2278.3193,1,0,1,1,1,1,1,1
757,2020-01-20 9:15,1220017001,3,4,571.1714,0,0,1,1,0,0,1,1
758,2020-01-20 9:20,1020006002,1,1,304.4113,0,0,1,1,1,1,1,1
760,2020-01-20 9:25,1220002901,1,3,2278.3193,1,0,1,1,1,1,1,1
761,2020-01-20 9:30,2040003801,3,6,4073.7054,0,0,1,1,1,1,0,1
762,2020-01-20 9:35,1180003003,1,5,664.6645,1,1,1,0,1,0,1,1
762,2020-01-20 9:35,1180003003,1,5,664.6645,1,1,1,0,1,0,1,1
764,2020-01-20 9:40,1180003003,1,5,664.6645,1,1,1,0,1,0,1,1
765,2020-01-20 10:15,1220034902,4,1,196.4524,0,0,1,0,1,0,1,1
766,2020-01-20 10:25,1150001702,3,1,557.7405,1,0,1,0,1,0,1,1
766,2020-01-20 10:25,1150001702,3,1,557.7405,1,0,1,0,1,0,1,1
768,2020-01-20 10:30,1130019900,1,1,684.1753,0,0,1,1,0,1,1,1
769,2020-01-20 10:35,1210057900,2,2,214.9171,0,0,0,0,0,0,0,1
771,2020-01-20 10:45,1060066700,0,4,2350.5361,0,1,1,1,1,1,1,1
771,2020-01-20 10:45,1060066700,0,4,2350.5361,0,1,1,1,1,1,1,1
774,2020-01-20 11:05,1070006303,3,1,395.6126,0,0,1,1,1,0,1,1
775,2020-01-20 11:20,1040002102,1,3,522.7707,0,0,1,0,0,0,1,1
776,2020-01-20 11:35,1140024203,1,1,129.3407,0,0,1,0,0,0,1,1
777,2020-01-20 11:50,1220029701,1,1,708.6433,1,1,1,1,1,0,1,1
778,2020-01-20 12:10,1230090200,3,3,386.0483,0,0,0,0,0,0,0,1
780,2020-01-20 12:25,1210017604,3,1,155.3094,0,0,0,0,0,0,0,1
781,2020-01-20 13:00,1180092200,2,1,246.9195,0,0,0,0,0,0,0,1
782,2020-01-20 13:10,1220063700,0,5,388.7588,0,1,0,0,0,0,0,1
783,2020-01-20 13:25,1090007602,0,2,129.3688,0,0,0,0,0,0,0,1
784,2020-01-20 13:40,1060004402,1,1,170.7685,0,0,1,0,0,0,1,1
786,2020-01-20 14:25,1180097500,0,2,240.5483,0,0,0,0,0,0,0,1
787,2020-01-20 14:50,1140282001,0,3,5979.521529,1,1,1,1,1,1,1,1
787,2020-01-20 14:50,1140282001,0,3,5979.521529,1,1,1,1,1,1,1,1
790,2020-01-20 15:05,1080005204,1,1,310.8444,0,0,1,0,1,0,1,1
793,2020-01-20 15:55,1220001804,1,3,343.6313,0,0,0,0,0,0,0,1
796,2020-01-20 16:25,1020000601,3,3,1061.2815,0,0,1,1,1,0,1,1
798,2020-01-20 17:40,1040001103,3,3,624.1401,0,0,1,1,1,0,1,1
799,2020-01-20 18:15,1190000101,3,3,2893.6718,0,0,1,1,1,1,1,1
800,2020-01-20 18:20,1210003000,4,3,2040.353,0,1,1,1,1,1,1,1
801,2020-01-20 19:35,1180117700,1,5,209.1466,0,0,0,0,0,0,0,1
802,2020-01-20 19:40,1040032400,2,2,282.9624,1,0,0,0,0,0,0,1
803,2020-01-20 20:15,1020001002,3,3,707.0388,0,0,1,1,1,0,1,1
804,2020-01-20 21:15,1180108100,2,0,463.9662,0,0,1,0,1,0,0,1
805,2020-01-21 7:10,1220005100,1,3,382.6572,0,0,0,0,0,0,0,1
805,2020-01-21 7:10,1220005100,1,3,382.6572,0,0,0,0,0,0,0,1
